pitcher,avg_speed,avg_spin,avg_pfx_x,avg_pfx_z
519151,89.02654508611955,2773.3495440729484,0.35834853090172236,0.21030395136778116
519242,86.80707434052759,2181.1570743405277,-0.4767985611510791,0.312931654676259
519293,85.2965156794425,2242.2288037166086,0.0886759581881533,0.5430894308943089
521230,92.24827586206897,2293.574712643678,-0.21804597701149425,1.0277011494252872
523260,94.35091937765206,2499.5997171145686,-0.5631541725601131,0.30810466760961813
527048,88.54997744700044,1959.6977898060443,-0.9786783942264321,0.8058457374830852
527054,86.6587037037037,2180.517592592593,-0.7305370370370371,0.44619444444444445
541640,88.07788565264293,2253.0507011866234,-0.39050701186623515,0.6518122977346279
542194,64.97,1524.2,-0.6910000000000001,1.626
542208,63.72380952380953,1712.1190476190477,-0.14738095238095236,1.273095238095238
542585,92.03002028397566,2342.587221095335,-0.5972819472616633,0.6624543610547667
542881,85.36975690152451,2148.48825710754,-0.5365677791512155,1.1449896992171404
542888,92.69811794228356,2394.0501882057715,-0.35018820577164367,0.901141781681305
542914,88.87508090614887,2120.8349514563106,-0.21475728155339804,0.37666666666666665
542947,85.6767032967033,1922.2263736263735,-0.4441538461538462,0.29914285714285715
543037,92.58424356559951,2434.160389202762,-0.24105461393596986,0.7770433145009416
543056,85.86504263093788,2546.5408038976857,0.16261875761266747,0.14644336175395858
543063,81.92999999999999,2071.3,-0.177,0.6065
543101,89.3536472148541,2100.7718832891246,-0.41908488063660476,0.6496087533156498
543135,89.284920993228,2020.7720090293453,-0.5606591422121896,0.5150293453724605
543243,87.86810655147589,2544.4251259899206,0.30341252699784016,0.14327933765298775
543272,86.7466737064414,2333.404435058078,0.07310454065469905,0.43882787750791974
543281,56.21590909090909,1341.340909090909,-0.5265909090909091,1.0679545454545456
543294,84.27185571903179,2131.0052206929286,-0.7524964404366398,0.6997484575225439
543339,91.690625,2495.71875,-0.38171875,0.8290625
543351,88.1310657596372,2269.7120181405894,-0.07399092970521542,0.6772108843537414
543475,85.87956912028726,2274.262477558348,-0.028771992818671453,0.49927827648114903
543507,89.28878627968336,2206.761213720317,-0.2844986807387863,0.7049604221635885
543510,46.05714285714286,994.5714285714286,-0.7435714285714285,1.4764285714285716
543518,89.78631492168178,1899.2316570486398,-0.5298598516075845,1.0140065952184667
543521,84.4811301715439,2611.141271442987,0.6413622603430879,0.3670534813319879
543543,76.97435897435898,1856.2564102564102,-0.3597435897435897,1.2176923076923079
543548,81.44846625766871,2033.196319018405,-0.5749693251533742,0.935644171779141
543594,83.85645161290323,2098.7258064516127,-0.10580645161290324,0.5553225806451613
543766,89.79611901681758,2375.8719275549806,0.32972833117723155,0.31331177231565327
543859,89.42654176424668,2290.4176424668226,-0.5041608118657299,0.453551912568306
543901,83.24505494505495,2134.6043956043954,-0.6055494505494505,-0.18335164835164833
544727,91.06854838709677,2104.4112903225805,-0.7918145161290323,0.4331854838709678
545121,50.25769230769231,1146.5384615384614,-0.38576923076923075,1.3023076923076924
547179,89.08283898305085,2392.4995762711865,-0.6786610169491526,0.7375508474576271
547184,87.61286764705882,2551.8676470588234,0.7103308823529412,0.19691176470588237
547943,82.10289156626506,1980.5831325301206,-0.5146746987951807,0.46331325301204823
547973,95.58233532934132,2298.501996007984,-0.1659181636726547,1.0782035928143712
548384,85.33399581589958,2605.3870292887027,0.09251046025104602,0.2982008368200837
548389,86.88950314905529,2087.07277816655,-0.20705388383484954,0.7536948915325402
552640,92.15806451612904,2465.6720430107525,-0.453494623655914,0.6572043010752688
554340,90.51947809878844,2548.0782851817335,-0.26471575023299165,0.5025256290773532
554430,91.90553083280355,2515.747298156389,-0.2040750158931977,0.6750222504767959
570257,88.46744186046512,1594.6465116279069,-1.0789767441860465,0.30204651162790697
570632,91.03657587548638,2093.9364461738,-0.9054863813229572,0.8257976653696498
570666,86.68061002178649,2178.7843137254904,-0.42376906318082785,0.30666666666666664
570731,73.95294117647059,1847.7058823529412,-0.851764705882353,1.1588235294117646
571466,41.80714285714286,1120.2857142857142,-0.02619047619047619,1.487142857142857
571479,90.00022988505746,2471.0298850574713,-0.33048275862068965,0.8264827586206897
571510,84.63174872665535,2370.502546689304,-0.4417572156196944,0.5041850594227504
571539,91.21398416886544,1699.0026385224273,-1.0170184696569922,0.366490765171504
571578,87.28511166253101,2056.392768521801,-0.6102197802197803,0.6074689826302729
571616,87.90921052631579,2229.6710526315787,-0.4076315789473684,0.81
571656,88.83637873754152,2304.5498338870434,-0.44794850498338873,0.620141196013289
571670,89.81046511627906,2037.6141649048625,-0.8510253699788584,0.6437315010570824
571710,88.06477272727273,2371.9886363636365,-0.4767045454545455,0.7145454545454546
571760,88.41106415674221,2392.344218209758,-0.8940069150979638,0.7580099884748367
571863,90.77846975088968,2219.41103202847,-0.15604982206405693,0.7156761565836298
571875,56.5875,1580.375,-0.97875,1.40625
571882,90.62958199356913,2250.5219721329045,-0.13231511254019293,0.5971275455519829
571901,87.45691554467565,2197.93635250918,-1.0905263157894738,0.24380660954712363
571912,66.30375000000001,1791.2625,-0.3115,1.575375
571927,89.0105408388521,2252.806843267108,-0.8269867549668874,0.4958830022075055
571945,87.52948220064724,2276.802912621359,-0.27258252427184465,0.4101165048543689
571946,89.62952086553324,2135.6816074188564,-0.5910819165378671,1.0039103554868625
571948,84.26389999999999,1882.515,-0.55514,0.11222
572008,49.144444444444446,1495.2222222222222,-0.03333333333333334,1.4500000000000002
572020,90.22161042036707,2101.9934872705744,-0.6109058614564831,0.6641148608644168
572193,87.14354066985646,2292.0574162679427,-0.029330143540669852,0.6753588516746412
572403,88.302,2222.284,0.13735999999999998,0.51101
572888,87.64047619047619,2413.2619047619046,0.12976190476190477,0.6533333333333333
572955,89.40766319772942,2702.4361400189214,0.17468306527909178,0.22884578997161778
572971,83.64103343465047,2038.5744680851064,-0.6435258358662614,0.4115045592705167
573009,85.1480701754386,2139.378947368421,-0.8031578947368421,-0.011807017543859648
573124,85.47531017369728,2465.6749379652606,0.1446029776674938,0.2692555831265509
573186,89.11544515494344,2421.359075258239,-0.27246433841613377,0.24383177570093456
573204,86.02574468085106,2365.317021276596,0.27527659574468083,0.5478085106382979
579328,90.4969329529244,2340.738231098431,-0.2899179743223966,0.6782168330955778
592094,88.0197072072072,2517.9144144144143,-0.16670045045045045,0.5474887387387387
592222,80.85,1830.0,-1.2825,-0.2375
592229,91.85667574931881,2102.9700272479563,-0.3537874659400545,0.5770572207084469
592254,89.06560283687944,2123.677304964539,-0.5944326241134752,0.8082978723404255
592332,90.27277777777778,2085.2797385620916,-0.9577222222222223,0.9090032679738562
592346,89.59594594594596,2267.6216216216217,-0.3944594594594595,0.5985135135135135
592351,90.43906315349226,2132.038477624425,-0.2698745294855709,0.5894939355918026
592390,86.65555555555555,2598.0555555555557,0.24055555555555555,0.9666666666666666
592426,89.10477099236641,2190.5820610687024,-0.14299618320610688,0.10482824427480916
592454,90.1095029239766,1533.233918128655,-0.9344152046783626,0.41814327485380115
592473,85.91927710843373,2243.3614457831327,-0.543012048192771,0.15289156626506023
592527,87.67317073170732,2280.3658536585367,-0.5929268292682927,0.765609756097561
592741,85.35132127955494,1742.4408901251738,-0.598164116828929,0.6418080667593881
592767,84.9637348895373,2088.9349729053774,-0.43065860775323056,0.5224551896623593
592773,94.8583430571762,2139.4772462077012,-0.6552742123687282,1.0424504084014001
592779,92.97494252873562,2441.5632183908046,-0.16979310344827586,0.776206896551724
592789,88.28039914468995,2028.2451888809694,-0.5358517462580185,0.7475694939415538
592791,88.43487361769353,2473.723538704581,0.014537914691943129,0.7349091627172196
592826,88.08503937007875,2380.100787401575,0.056566929133858274,0.7571181102362204
592836,88.80208923512748,1919.5318696883853,-0.6593767705382436,0.6465651558073655
592848,87.11428571428571,2504.125,0.6308928571428571,0.4945535714285714
592866,85.89534173348606,2065.860633829706,-0.46419243986254294,0.5205536464299351
593334,87.08493317132442,2538.8432563791007,-0.6623997569866342,0.6729343863912516
593423,90.0576923076923,2095.346153846154,-0.7557692307692307,0.5415384615384615
593576,89.85777568331763,2044.7492931196985,-0.7776531573986806,0.9494439208294062
593619,95.63418181818183,2178.2472727272725,-0.9937454545454545,1.01
593643,63.169696969696965,1543.090909090909,-0.5642424242424243,1.2112121212121212
593833,87.98553459119498,2278.1006289308175,-0.4539622641509434,1.0045283018867925
593958,89.80413368513632,2105.905892700088,-0.5384564643799472,0.8910114335971856
593974,91.86238425925927,2205.4791666666665,-1.1868171296296297,0.5969907407407407
594577,87.7068281938326,2153.9559471365637,-0.2894052863436123,0.5270925110132159
594580,89.12875621890547,2662.3671641791043,-0.1812636815920398,0.27282587064676617
594798,95.07169312169312,2501.3650793650795,-0.31703703703703706,0.8792857142857143
594835,83.62731767614339,2112.779975278121,-0.8255871446229913,0.4710506798516687
594902,86.5529284164859,1952.4338394793926,-0.3079031091829356,0.7312870571221981
594943,85.06666666666668,2085.634199134199,-0.5973593073593074,0.38406926406926406
595345,86.54102564102564,2415.9802761341225,0.22873767258382643,0.7481558185404339
595411,84.42596153846154,2268.1923076923076,-0.3453846153846154,-0.022500000000000003
595897,94.94137931034483,2603.362068965517,-0.29103448275862065,1.0193103448275862
595928,90.3678445229682,2398.367491166078,-0.272756183745583,0.8349469964664311
595978,58.272549019607844,1554.2745098039215,-0.6549019607843137,1.1968627450980391
596001,87.05010972933431,2277.4184345281637,0.28638624725676665,0.19795171909290418
596057,85.13463035019454,1949.762645914397,-0.5250194552529183,0.6248249027237355
596082,83.88275862068966,2258.2413793103447,-0.26275862068965516,0.23689655172413793
596112,89.63245382585751,2654.4841688654355,-0.2911873350923483,0.48319261213720316
596133,89.42677693339294,2228.6897630755475,-0.40089852481001337,0.8253375055878408
596271,85.22684563758389,2146.800894854586,-0.48268456375838925,0.4615436241610738
596295,85.63759851645804,2177.6101066295782,-0.22980064904960593,0.7263792304126101
598264,88.20050251256282,2031.8793969849246,-0.40364321608040205,0.3307788944723618
598286,83.52981651376147,2033.0015290519877,-0.5722477064220184,0.27662079510703363
600917,89.50515247108306,2467.4132492113563,-0.022334384858044166,0.9470977917981073
600921,93.42200520833335,1989.9752604166667,-0.9413671875,0.7998697916666666
600986,92.13333333333334,2230.1944444444443,-0.38916666666666666,0.6863888888888889
601713,88.86936634494336,2471.4892992026857,0.1485312631137222,0.5776710029374738
605130,84.46719665271966,2504.239330543933,0.6005774058577407,0.01811715481171548
605135,85.59350192061459,2134.424775928297,-0.34530729833546736,0.3771927016645326
605151,89.82635135135135,2039.6486486486488,-0.6464189189189189,0.7782432432432433
605154,88.19053627760253,2501.127760252366,0.0961198738170347,0.6870504731861198
605155,88.64519230769231,2592.471153846154,0.4826923076923077,0.1325
605177,89.14186813186814,2281.385714285714,-0.7138681318681319,0.6932197802197803
605182,88.15,2201.485224022879,-0.08297902764537655,0.7455004766444232
605200,86.07032085561497,2106.1697860962568,-0.9422393048128341,0.724144385026738
605218,90.95942549371634,2326.4901256732496,-0.026193895870736086,0.8755296229802514
605242,89.62647058823529,2476.7488687782807,0.3423868778280543,0.4930882352941176
605280,93.09647749510764,2274.8953033268103,-0.7187279843444226,0.09470645792563602
605288,89.3899837574445,2082.5387114239306,-0.7547915538711424,0.5431781266919329
605347,91.75164369034995,2143.4994697773063,-0.576320254506893,0.2953022269353129
605397,87.40555196901228,2600.697869593286,0.16559070367979342,0.11102646868947709
605400,86.97568287808127,2281.6832111925382,-0.39279147235176554,0.30777814790139907
605441,93.31129032258065,2235.451612903226,-0.25951612903225807,0.9719354838709677
605446,84.98421052631579,1868.8947368421052,-0.04726315789473683,0.5592631578947369
605447,91.37611111111111,2246.817777777778,0.04053333333333334,0.5578
605463,88.51153846153846,2411.2100591715975,-0.14683431952662723,0.16230769230769232
605483,90.01367632692934,2294.751872354282,-0.1382806903288831,0.8236535330511234
605488,85.43601895734596,1975.4502369668246,-0.4904265402843602,0.8532701421800948
605498,86.9725,2046.9673076923077,-0.36840384615384614,0.6410192307692307
605513,89.36918918918919,2368.772972972973,-0.23455855855855856,0.3875855855855856
605540,91.79530201342281,2331.152444870566,-0.6637583892617449,0.9884851390220518
605612,60.3551724137931,1602.655172413793,-0.3924137931034483,0.9772413793103448
606149,89.43532796317606,2347.0322209436135,-0.37840046029919444,0.8200805523590333
606160,93.84930384930385,2261.881244881245,-0.8042506142506143,0.8974856674856674
606303,89.70564010743061,2513.775290957923,-0.16846911369740378,0.4073500447627574
606625,88.66250000000001,2317.4375,0.07520833333333334,0.7191666666666666
606930,91.85741626794258,2274.062200956938,0.12985645933014353,0.9158373205741627
606965,85.97172619047619,1925.3392857142858,-0.7920982142857143,0.6315178571428571
607054,56.75581395348837,1134.4883720930231,0.7113953488372093,1.7741860465116281
607067,88.66573705179282,2130.9900398406376,-0.33017430278884463,0.5564442231075697
607074,91.04436557231588,2364.354924578527,-0.1371162377994676,0.8165572315882875
607179,91.82252448313383,2124.6485310119697,-0.1621436343852013,0.7729815016322089
607188,91.56615384615385,2252.2153846153847,-0.1336923076923077,1.1707692307692308
607192,91.5282091917591,2596.0470153195984,0.044416270470153195,0.42134178552562074
607216,90.63875,2174.4,-0.532,0.820875
607237,90.86077981651377,2080.2752293577983,-0.490894495412844,0.8812155963302751
607259,86.79187386294723,2299.741661613099,-0.6022255912674348,0.49292298362644027
607359,86.82341463414633,1986.4146341463415,0.09419512195121951,0.6706341463414633
607455,92.42371794871795,2064.5448717948716,-0.9121794871794873,0.9038461538461539
607457,86.06282051282051,2269.108974358974,0.005769230769230763,0.6990384615384615
607461,54.28636363636363,1180.090909090909,-0.5586363636363637,1.298181818181818
607481,89.09463955637707,2255.7070240295748,-0.06246765249537893,0.056635859519408506
607536,85.6213058419244,2230.3737113402062,-0.46,0.47307560137457044
607625,87.71776929601357,2578.6348600508904,-0.08466921119592875,0.2698642917726887
607644,85.77109144542773,2282.510324483776,-0.46359882005899705,1.2608554572271387
607732,64.64155844155843,1775.7012987012988,-1.1637662337662338,1.2318181818181817
607755,81.35645355850423,2585.931242460796,1.1885283474065138,-0.15615199034981905
607968,86.42628571428571,1995.797142857143,-0.3894571428571429,0.5760857142857143
608032,94.288125,2155.5294642857143,-0.41816964285714286,1.0560714285714285
608328,85.92735426008969,2279.152466367713,0.14834080717488787,0.467085201793722
608331,86.6227195945946,2247.535472972973,-0.026005067567567566,0.21581925675675676
608334,87.82866242038217,2024.2611464968154,-0.6554140127388536,0.39987261146496816
608337,86.84866478165253,1943.3889412503927,-0.447291863022306,0.8868677348413446
608344,87.2477576711251,1950.475216365067,-0.5208654602675059,0.6960267505900866
608348,59.2173076923077,1335.6346153846155,-0.5128846153846154,1.4953846153846155
608371,87.96189573459716,2844.4578199052135,0.4743601895734597,0.8001706161137441
608379,85.78062190175756,1856.5322217214962,-0.6183506083821542,0.8905407841369986
608566,91.6300469483568,2266.5117370892017,-0.5312206572769953,0.7323474178403756
608638,92.10777126099707,2412.6862170087975,-0.7330791788856305,0.4260703812316715
608648,87.3225806451613,2352.7741935483873,0.2832258064516129,0.5061290322580645
608665,92.58167441860465,2304.2837209302324,-0.6774883720930233,0.7091906976744186
608678,91.35417142857142,2432.1965714285716,-0.006399999999999999,0.6142057142857142
608717,89.16032448377581,2708.022123893805,0.11853982300884956,0.6235103244837759
608718,82.85986964618249,2019.6359404096834,-0.28756983240223466,0.8025325884543761
608723,86.49635811836116,2586.858877086495,0.3681942336874051,0.5183156297420334
611093,85.57142857142857,2139.1190476190477,-0.22476190476190477,0.8251587301587302
612434,90.58065802592223,2373.3888334995013,-0.4822333000997009,0.25219341974077764
613534,88.67783933518005,2900.1357340720224,0.47481994459833793,0.047479224376731306
613564,59.468,1557.64,-0.84,1.4731999999999998
614179,91.73613550815558,2120.0250941028858,-0.5082057716436638,0.6184065244667504
615698,89.46046783625731,2007.223976608187,-0.5719707602339181,0.7640994152046783
620454,93.7,2199.4347826086955,-0.4165217391304348,0.9921739130434782
621016,89.74526498696785,2459.587315377932,-0.8668375325803649,0.1517897480451781
621051,86.01644880174292,2511.0893246187366,0.37129629629629635,0.964281045751634
621057,90.27301136363636,2163.1988636363635,-0.36184659090909094,0.8104829545454546
621074,90.14027972027972,2382.942657342657,-0.008153846153846154,0.5258461538461539
621076,87.00817263544536,2064.4729109274563,-0.24234159779614328,0.7062075298438935
621107,86.99533799533799,2240.186091686092,-0.1871212121212121,0.2763364413364413
621112,87.08547784303258,2250.2381206620394,-0.07778964228510413,0.3186545648691938
621139,86.91666666666667,1578.0666666666666,-0.26466666666666666,0.6697777777777778
621199,88.55421686746988,2240.132530120482,-0.24132530120481924,0.4242168674698795
621219,82.1275,2290.0,-0.145,0.186
621237,96.36927223719677,2145.074123989218,-0.577277628032345,0.958921832884097
621244,88.7980565973406,2090.309921581998,-0.397545175588135,0.5269655642686669
621249,89.94642857142857,1993.717261904762,-0.5372916666666667,0.5000892857142857
621294,89.80260586319218,2153.270358306189,-0.6692182410423453,0.38882736156351794
621295,87.26730360934182,2201.6305732484075,-0.07528662420382166,0.6080467091295116
621345,92.08766859344894,2368.9682080924854,-0.25559730250481694,0.8100867052023122
621363,89.72354235423542,2317.4290429042903,0.21426842684268427,1.2096369636963695
621366,87.94981060606061,2323.212121212121,-0.2584848484848485,0.4560416666666667
621368,91.7849358974359,2152.1666666666665,-0.4298717948717949,0.8408333333333332
621381,90.14179658500372,2500.0660727542686,-0.5843652561247216,0.9392501855976244
621383,87.89512922465208,2222.997017892644,0.03997017892644135,0.7229821073558649
621389,85.63871485943775,2141.8353413654618,-1.0268995983935743,0.387277108433735
621433,71.41428571428571,1700.0,-0.5157142857142857,1.6928571428571428
622065,86.64289071680376,2042.2373678025851,-0.7175440658049353,0.31432432432432433
622072,87.26712004730929,1910.0987581312834,-0.8278947368421052,0.30678888231815493
622075,88.99573643410852,2356.3708010335918,-0.0519250645994832,0.5795865633074936
622088,86.07555555555555,2593.4666666666667,0.22544444444444448,-0.10555555555555556
622098,90.33872180451127,2513.4257518796994,-0.25449248120300755,0.9867011278195488
622103,92.03644859813083,2328.0233644859813,-0.2874299065420561,0.8915420560747663
622110,76.40689655172415,1626.1724137931035,-0.7724137931034483,1.073448275862069
622250,90.72220888355344,2219.285714285714,0.09689075630252102,0.3814765906362545
622251,90.72813370473538,2412.8467966573817,0.039721448467966575,0.5863509749303621
622259,90.02459546925566,2016.3754045307444,-0.30889967637540455,0.5081229773462783
622491,92.5921239509361,2205.5703679793414,-0.925510006455778,0.5915267914783732
622503,81.80704845814978,1935.4229074889868,-0.5511894273127753,0.19541850220264317
622554,95.32147024504084,2326.154025670945,-0.4599066511085181,0.8837339556592766
622569,55.935,1550.925,-0.386,1.4285
622608,90.35416666666667,2082.741666666667,-0.3596666666666667,0.8380833333333333
622663,91.55693251533742,2226.157055214724,-0.30398159509202455,0.7934110429447853
622766,90.46153846153847,2177.6778846153848,-0.7103365384615384,0.5471153846153846
622772,94.28359375,2222.638671875,-0.76705078125,0.710703125
622780,90.60408997955011,2463.8793456032718,-0.11394683026584868,1.064437627811861
623149,88.59990138067062,2497.3678500986193,-0.09846153846153846,0.9766666666666667
623167,87.47531157270029,2098.06587537092,0.07148961424332345,0.7854836795252226
623211,91.422049689441,2168.12215320911,-0.8800931677018633,0.5418426501035196
623352,93.43637254901961,2178.6039215686274,-0.4568921568627451,1.2154803921568627
623381,85.97118644067797,2301.237288135593,0.18372881355932202,0.7150847457627119
623433,87.47992700729927,2015.815693430657,-0.14175182481751827,0.587956204379562
623437,90.33886756238005,2267.943378119002,-0.44465451055662186,0.17267754318618042
623451,87.86238938053098,2273.8141592920356,-0.16411504424778764,0.3973451327433628
623465,90.53344481605352,2426.1950947603123,0.20501672240802676,0.5892307692307692
623474,83.9118609406953,2560.693251533742,0.16081799591002044,0.30930470347648265
623507,58.92777777777778,1595.2777777777778,-0.7822222222222223,1.5122222222222221
624133,87.18565737051792,1914.1299800796812,-0.4998505976095618,0.3366683266932271
624522,89.75334773218144,2577.902807775378,0.11641468682505399,0.6673434125269979
624647,91.66659959758552,2196.7102615694166,-1.0087927565392354,0.36786720321931593
625643,94.45926870748299,2214.3528911564626,-0.3817517006802721,0.9586479591836734
628317,85.33714622641509,2108.771816037736,-0.2960141509433962,0.43109669811320755
628452,91.43367816091954,2232.4747126436782,-0.7716781609195402,0.7223103448275862
628708,92.89799139167863,2477.568149210904,-0.5957819225251076,0.5765279770444763
628711,87.10515288788223,2490.5130237825592,0.13817667044167609,0.7029105322763306
629498,93.8,2377.125,-0.5434375,0.931875
630023,89.60501872659175,1899.9970037453184,-0.7973707865168539,0.5169363295880149
640444,88.84237288135593,2427.361581920904,0.07214689265536722,0.6131638418079096
640448,94.96928769657724,1795.0721554116558,-0.8148936170212766,0.9496207215541165
640451,93.90969441517387,1929.4394099051633,-0.46824025289778715,0.8150790305584826
640454,86.85151515151514,2210.10101010101,-0.7194949494949495,0.1304040404040404
640455,89.46747404844291,1958.4453781512605,-0.7690014829461197,0.632679189322788
640462,90.69614973262031,2239.120855614973,-0.30416042780748664,0.7529411764705882
640470,90.73273305084746,2428.3591101694915,-0.1053072033898305,0.6904978813559323
641149,89.32840909090909,2355.8977272727275,-0.41545454545454547,0.2838636363636364
641154,89.66047147249745,2302.765288691493,-0.22939528527502565,0.4722787837376153
641302,86.68703976435935,2188.0029455081003,-0.4234462444771723,0.9270544918998528
641329,90.62177314211212,2224.336375488918,-0.12264667535853978,1.096949152542373
641360,90.96185737976782,2319.5538971807628,-0.19753731343283581,0.9753731343283581
641401,88.00600775193799,2214.8701550387595,-0.8312984496124031,0.8608914728682171
641420,88.80133333333333,2574.88,0.0312,0.5374666666666666
641427,90.57383177570092,2520.6822429906542,-0.18345794392523362,0.47158878504672896
641447,86.42463768115942,2307.1884057971015,-0.22086956521739132,0.5649275362318841
641482,87.60637898686679,2331.7570356472797,0.1051125703564728,1.0736960600375234
641525,49.57142857142857,1083.2857142857142,0.7657142857142857,1.2485714285714287
641540,87.01416883599852,2118.0078095946446,-0.507831907772406,0.39164001487541833
641585,86.65306957708049,2420.881309686221,0.08367439745338791,0.5497544338335607
641627,90.66578108395323,2084.8533475026566,-0.46512221041445273,0.6746227417640808
641645,69.10833333333333,1419.8333333333333,-0.3625,1.3791666666666667
641656,91.7080412371134,1847.4134020618558,-0.43672164948453607,0.6198041237113402
641672,89.81292372881356,2350.955508474576,-0.2954449152542373,0.5953389830508474
641703,90.04,2092.6369942196534,-0.3974913294797688,0.8913872832369941
641712,88.63381458966566,2254.778875379939,-0.4032674772036475,0.42983282674772033
641729,91.52641711229946,2334.2459893048126,-0.42827807486631014,0.9848342245989306
641743,90.62532751091703,2505.8951965065503,-0.09091703056768559,0.7200873362445415
641745,88.95103448275862,2323.9494252873565,0.20193103448275862,0.2546896551724138
641755,93.0281879194631,2444.010067114094,-0.22936241610738253,0.7932214765100671
641771,88.37994791666667,2391.9583333333335,-0.21678385416666668,0.49145833333333333
641778,86.71411625148279,2214.1992882562276,-0.2958718861209964,0.8445432977461448
641793,89.3178947368421,1904.575939849624,-0.3800075187969925,0.7920375939849624
641816,88.66219512195121,2287.1853658536584,-0.47265853658536583,0.9465853658536586
641835,91.67879948914431,2111.1749680715197,-0.9971647509578544,0.5000766283524904
641871,89.1880701754386,2172.885380116959,-0.5934736842105264,0.6822339181286549
641927,86.26110872367856,2199.054146970348,-0.4500515685431887,0.7305156854318866
641941,91.77094339622641,2391.6141509433965,-0.35247169811320755,1.0185377358490566
642048,87.2612452350699,2315.463786531131,-0.7803557814485388,0.18786531130876746
642100,91.25869565217391,2084.5089514066494,-0.7783375959079284,0.4907033248081842
642121,87.653125,2024.90625,-0.8128125,0.98546875
642133,57.84615384615385,1507.8461538461538,-0.8923076923076922,1.146923076923077
642207,88.08627243928194,2533.20696937698,-1.3082998944033792,0.48615628299894403
642216,85.19400749063671,2173.065543071161,-0.5931273408239701,0.3895318352059925
642231,89.55194805194805,2345.134199134199,-0.7993073593073593,0.3175324675324675
642232,80.84454609429979,1983.5109078114003,-0.3160450387051372,0.664771287825475
642239,87.36586021505376,2360.483870967742,-0.016827956989247307,0.7583870967741936
